Engine speed,Engine load,Railpressure,Air supply,Crank angle,Intake pressure,Back pressure,Intake temperature,NOx,PM 1,CO2,Pressure cylinder
1584.465867,17.19654423,954.6246747,372.5051908,6.562578262,1377.573255,1788.837281,47.60345227,100.0404089,0.328427348,13.26045206,72.35452606
870.5836803,46.85152946,834.9741859,149.5123047,-4.158527264,2741.10189,1151.373178,71.95814156,175.7001571,0.342096671,26.79585941,133.4087897
914.6401733,94.94019408,1398.069297,425.391851,7.473840369,1261.648645,2025.381795,51.51771498,495.8124436,6.659042939,65.25737838,102.4808836
1271.664789,15.73142518,1219.603124,158.3644414,0.629008303,1584.716227,2845.35364,45.73289255,82.60838164,0.452685329,13.24610239,80.92952753
809.6537679,54.35374147,1645.903403,446.0551383,3.840931568,1820.431993,3779.087133,65.3638131,307.5212875,1.021331637,47.37451322,94.5763681
1470.650494,11.54996252,1221.887913,792.8640925,6.219750752,2699.946671,2377.817429,49.41777329,182.4965536,0.628186134,15.47632341,134.3184476
984.5088452,47.42568596,780.3887259,489.0437594,-2.496250847,1244.22624,1407.611306,57.14983779,169.7998169,0.72042972,31.05951009,63.76741046
1915.162915,107.0651797,1784.286106,433.9980881,1.194656042,2442.975937,3131.679923,42.28352838,148.1622233,19.66574578,80.8787813,128.7194385
1559.676951,30.75904374,1632.540336,953.1313338,3.651918172,2872.835337,1413.845548,46.20653902,334.5881993,0.714206158,29.79917447,144.1313681
895.434323,54.37744869,1626.134668,375.7102986,-6.715740841,1432.196772,2305.797568,71.17037453,198.6323117,1.180697401,46.14908899,75.55978004
1112.657638,94.71234127,1795.924971,341.793249,1.34277005,1235.967774,3455.210356,47.59657942,315.3257904,10.21272367,61.05445413,91.38104719
713.9172271,88.93564968,1523.801458,255.4420568,-2.624970386,2402.847045,2049.256675,55.79191405,164.6748499,0.701651427,41.62726539,122.5322422
834.4861954,32.831605,925.1030317,110.6614418,1.963306048,2204.944192,2630.122209,64.56273462,129.0846997,0.309859695,17.8851397,114.4196298
1650.916657,22.57405385,1547.943156,169.9853462,5.53090916,2993.368378,3013.416449,60.36125832,104.0354549,0.616827306,15.01206322,141.9758976
1216.867571,72.44969873,1635.240056,599.7294008,2.900948504,1631.03081,3161.787419,44.21700124,212.6123499,3.36400765,65.11411299,97.31399117
1590.778996,51.33909187,1142.567313,580.0950679,-2.401724896,2090.107364,2832.461654,41.6141963,162.4877706,0.793355973,40.7095941,112.4441512
1900.586423,73.1081197,1255.874229,738.9109652,6.89923727,2863.436067,2710.132785,39.86735448,395.2253984,1.435123991,58.46152742,146.2841116
999.6197522,90.06799684,1249.803374,331.9378407,-7.172159473,1685.66643,1276.164529,60.10562014,239.4593837,1.942932098,53.42203061,82.49117422
1442.59398,41.12526322,1138.786779,878.3866724,-4.571813929,1463.637931,3583.565318,70.79931068,147.1435993,0.897357221,33.96934533,77.76676197
1075.411111,11.99917006,1819.485381,392.8548538,4.404200269,2233.169271,1389.135551,74.77901456,83.80437199,0.372006425,10.98413868,105.0401961
1128.040098,63.83005513,1659.867296,258.3152322,-0.972349071,2405.754719,2636.369066,50.73622926,141.9689194,1.599782547,47.92808792,116.6460907
876.5880093,31.56552307,1129.787135,463.1803364,-0.650314202,2262.929071,2958.424351,68.38109891,124.0570888,0.536952209,20.0786466,111.7762814
1928.928235,30.53061869,1380.658091,922.0586395,0.712671167,1431.879252,1333.259587,65.99602484,204.9530471,0.872186108,35.06488844,74.42338008
1103.140096,71.55387666,951.224569,206.9101446,-7.357251591,1664.417675,3030.982504,50.44022224,54.96567776,2.83562564,38.24450796,84.31476324
1589.197297,1.781622749,2157.733322,315.3629795,-4.424906902,2598.45491,1859.392865,43.20614766,102.177203,0.565859341,16.93692319,128.9511607
1451.210992,36.43597696,711.0705941,671.8643412,-2.545718555,1282.644323,3014.679973,47.48182369,121.0511123,1.166639563,29.57676903,63.6602621
2244.822954,127.9881332,2309.654735,1393.796023,-6.94755353,2767.101586,2601.555666,45.13199267,992.7956743,4.083502145,130.731684,139.9276293
2015.177774,13.73412218,1803.862755,1218.450177,3.781757015,1028.131009,2657.068453,41.71918818,40.13911116,0.317080961,13.90471764,54.78420733
1779.387482,115.6498103,2499.650787,879.8260116,-9.186456662,1805.373022,1618.567963,52.71744496,904.9347738,6.143825897,125.2454464,111.6936331
2232.43472,61.87521224,2635.72005,305.3878306,4.170381597,1212.460718,1838.073256,62.53838925,139.0723204,4.848316763,54.9197607,77.93576159
1225.744483,54.53528767,1396.713148,561.208383,6.585259242,1565.852146,2558.273683,53.07311853,536.9054762,0.717398581,49.81091285,97.05568743
816.5815532,13.37642329,867.0299635,209.892041,-1.392224035,2469.22368,2913.885022,63.6509355,79.10363668,0.291607642,9.874422296,120.8164462
2233.408622,123.7530985,2648.969341,538.3963923,-1.609834121,2445.964218,2872.839131,86.35030112,117.9619793,14.11922986,95.09807457,118.5238771
1243.469341,42.74312869,1335.400393,627.0597668,-9.551346407,2744.160042,1784.189207,55.73847254,264.7134981,0.502119343,31.16919788,142.2595445
1199.72962,149.4036149,1686.738313,586.1014891,1.738448332,2794.884825,1836.040476,75.35093369,344.4082797,9.310333696,101.1948296,136.6311145
1644.603519,28.24432337,791.7278859,662.9402228,-1.897167624,1543.922282,1612.434947,63.98906942,160.4203627,0.770594834,25.16165699,75.659373
660.4006708,24.74835192,645.6786044,484.2348136,5.292616312,2392.710229,1660.56026,61.03838611,152.9971566,0.28603267,12.54828851,121.8241485
1056.69876,45.18650492,1677.169277,363.7102025,6.970213344,2848.63641,2452.985771,40.65299361,245.5715447,0.999605444,46.39833262,149.121843
1575.983599,2.841525842,1966.484905,369.2213627,0.502981622,1131.640633,3685.093291,64.27693073,53.73403395,0.192727345,9.398478487,56.23106824
1395.606585,69.23688119,710.335071,843.311239,-0.50252717,1006.993139,2556.1533,67.76559639,352.3054981,1.916521362,63.64656217,85.90142429
1645.785668,1.35581716,1735.018451,917.5117772,-0.365467218,2729.264046,2082.975087,47.485758,163.6301921,0.677591301,17.3212585,133.5081381
2084.094653,1.980465125,2228.015655,903.7930629,6.880203677,1847.359833,3019.936708,53.50746713,69.64905339,0.464804842,12.89268597,88.82577138
897.3656461,62.50990138,820.685967,357.868071,-4.364940599,2351.446566,1601.723568,55.14292961,141.324621,0.564148716,33.2539348,113.7981887
1920.245256,125.6779774,1938.87307,1146.259505,-5.347798219,1689.203399,1751.501506,52.81446087,945.4372441,8.09240104,133.7145632,116.224006
2211.396174,64.68621056,1270.623058,1095.935963,8.394112014,1283.395481,2984.94242,48.01784519,298.102418,2.833304603,73.10548795,99.76889821
1860.049692,106.6679481,1852.230183,965.7687853,9.53951254,2496.442611,3990.05129,63.58199671,1091.570384,4.819522887,122.4535586,149.1170323
1486.749561,30.80352305,1277.152991,862.844547,2.2171667,2765.681502,1884.612951,40.63479372,230.4829592,0.713921429,25.35417413,140.1848541
665.949963,15.65490327,1071.875772,428.0701772,-0.037858367,1917.841914,3057.640463,60.2519215,85.8154535,0.478040274,12.30178112,100.6835287
1862.311405,41.73817467,1962.945585,460.2993751,8.034148685,1003.610187,2871.266655,41.79321619,219.5825637,1.285514513,47.57791307,74.95828085
2092.874907,100.2846497,1326.290888,1125.793001,10.53103492,1455.878195,3805.428856,49.41686153,621.1899779,6.601702643,122.7743517,119.9412364
2143.309477,23.83040821,1612.174819,925.8009056,-3.532219979,1279.633715,1758.265557,49.33813554,105.57991,0.58123438,27.57555046,66.17330311
761.7502242,22.44713924,1202.275395,402.0163468,1.379942109,1212.744438,2915.805639,59.38522854,80.7978553,0.552449479,19.91167502,59.53901791
1329.410562,60.49813544,870.3130405,643.2410199,4.617714379,2051.678784,3189.486118,38.37034517,491.7529387,0.42716734,38.81091865,132.7828203
1393.456297,85.51979042,1269.90391,480.5127314,3.805403665,1905.017872,3408.260896,74.66065849,253.9397043,4.083261177,60.34413924,116.8161482
1114.006741,60.50824103,1254.580346,313.6037537,-1.000483173,1811.034751,1847.1907,52.13622041,132.8952784,2.574238352,42.15201329,90.89102728
1046.053231,130.8941242,1071.595962,584.1145095,-9.757521641,2593.487399,1642.805496,59.52226092,447.1290408,2.868779774,87.75427944,121.3829508
1103.797914,70.43743148,1702.688024,403.8311898,-5.035315657,1398.981543,2052.443154,43.06136929,267.9075448,1.826303937,56.31021036,78.77820706
1712.536944,116.6022818,1097.267797,1048.394077,9.023679301,3139.303883,2598.189062,82.29571081,909.8807774,5.02408484,138.3828738,170.8640195
1397.270955,44.20689643,1494.593568,742.5387519,-1.740260052,1096.002529,3105.174493,52.0060797,201.6053753,1.656047662,43.18568306,67.73298336
1783.217929,20.66082774,1218.685315,745.7514152,8.473228099,2255.302565,2574.994194,42.54116444,144.1678179,0.511831574,16.73441107,117.0062993
724.3099883,18.87831778,1235.44605,439.8604877,3.282296804,2459.094023,3916.013293,51.1181212,120.3010884,0.483273234,16.50489137,119.2126129
1078.440407,0.694690981,616.2857308,270.8166474,-0.165958724,2836.50453,3077.485752,42.66884615,68.16074733,0.233963758,7.260706037,132.956927
2128.164229,47.27254934,1516.911869,727.9052422,9.51032373,1893.603535,3338.020824,41.37367008,242.5640258,1.1876916,50.35440591,109.2720778
1840.570654,54.33493309,2580.191066,939.7396071,-8.62356536,1127.171988,1984.008766,38.69960818,280.7092821,0.735779618,59.82397556,74.12202825
1072.837149,1.993456668,1573.890927,108.9754094,-1.365978057,1329.429631,3888.840801,72.37146106,41.1484432,0.235972177,6.69267587,66.93765912
887.9283637,8.164679794,753.2321298,469.9873721,-3.145784962,1861.434997,3134.36398,58.33340289,94.31155819,0.433761475,8.859415911,90.89578419
901.6250089,48.87684119,912.4015772,203.6386255,-2.683314274,1539.38946,2261.550761,40.00772931,86.5825919,0.8830777,23.89094318,77.01610619
1625.298613,10.5783571,1291.729709,180.4962278,-3.335346638,2500.637003,2546.906114,73.22283569,77.69129205,0.453368288,14.13288169,127.709793
798.2164219,70.26150027,1513.161931,174.7490873,-5.905870709,2127.09243,2327.443327,39.00803619,203.7173856,0.422602035,35.49690609,113.0119984
1245.982742,143.8199132,1245.272001,590.8774251,4.363812048,2890.846498,1694.665615,51.43901797,701.689564,12.10824882,94.72503451,157.2379853
1287.896933,98.60125078,824.6036691,735.472332,2.490681997,2889.458699,1836.574117,58.88480361,1044.113369,1.50950977,86.6380351,160.6749681
684.1914579,37.16777738,799.7075215,440.1113271,-8.116798103,2377.900991,1585.170182,70.06726286,250.815185,0.325485033,18.16913478,120.3903631
2130.668037,47.59756496,2628.698306,945.2169347,0.55033533,1819.808382,3831.37721,50.57037036,367.3757061,0.846960048,52.89019318,85.55192193
2064.00734,65.99939632,2090.288547,1192.250066,-7.116462327,2534.771572,1445.509552,68.44963889,523.0095294,1.21748186,73.3525218,125.6366842
1671.882881,136.4578961,1765.876223,1036.65264,-2.264437764,2789.355875,3445.613019,47.92859764,999.369346,3.989380302,125.4405949,130.8358576
1250.823402,26.0825411,1084.552819,452.8210762,3.232002277,1137.064914,2403.338675,61.1109115,84.83638504,0.680635613,21.90521289,57.84416737
1861.982277,58.47456744,2686.08039,823.0184863,7.193466136,1544.250824,2053.525288,49.1745096,486.0310099,1.28064628,73.01659179,97.71346111
1061.855365,142.4925262,1384.032104,603.3816423,2.841743617,3102.150721,3660.745533,60.79344905,457.8377003,4.978573186,86.64397274,167.2519503
1217.899109,59.65014856,1120.377518,278.1337919,-7.399500262,1036.990559,2258.847236,67.68998843,138.86507,2.727860806,40.30256438,73.84693163
1008.68028,101.696073,1579.403765,336.3930195,4.484609596,2278.44921,3129.943669,72.46187902,270.7531208,5.944515647,74.65431441,153.3201915
1249.288841,30.78816427,1318.126546,355.7773645,-7.305759003,1129.356891,2594.514951,73.17172359,100.514053,1.214960727,30.58287548,58.75321588
1490.538138,7.522352487,1295.071613,902.452481,8.136911471,1935.718738,1359.711223,51.67407445,73.05061131,0.422769249,9.225322639,93.03952519
1413.232495,11.59055004,1494.690881,467.0761461,-0.206738492,2746.586897,2805.501236,63.34149817,128.4921882,0.490904574,14.41228086,133.1622703
2173.616479,137.7386991,1884.846502,697.240658,-4.247763277,3017.909394,1909.555912,83.72143827,470.4069771,7.168898093,130.9654374,146.0852391
1616.430965,57.9797318,1097.370888,770.907723,-4.327653169,1736.597481,3792.361481,45.32873895,565.2694052,0.537794652,57.43333744,86.79272176
1086.056678,45.40562435,738.7067875,382.1660763,-0.214907611,2220.13012,2175.648091,67.78150463,153.9774442,0.661586639,29.24130994,115.3305011
836.4541948,56.31137,1591.366193,150.71016,3.447845783,1705.634282,1832.991364,41.24388794,119.8391362,1.123993715,35.73142783,93.47185877
1497.763263,93.76828901,1332.393142,872.0564384,-9.466938395,2116.701549,3754.569302,40.86353084,511.2802318,1.293611838,77.71643614,111.5201047
1496.846159,78.54127456,1422.521461,748.981567,7.84929649,2136.461499,3912.425646,45.79429712,355.8949575,1.256802637,55.70884059,119.8794164
2009.132037,54.63538237,2134.131707,241.7312822,5.681261274,1879.614997,3731.62321,60.92237757,225.0317973,1.721534915,59.35953378,106.5754492
730.5260897,96.09143564,1075.692849,367.1332441,4.320938278,2165.887903,1751.078305,49.87801239,453.2357455,1.473597818,56.41634798,153.8112026
1923.313957,19.09558144,895.7759264,881.1770956,-5.716092913,1160.576301,2909.065582,76.77338046,64.67963929,0.497363885,16.73631341,59.96413879
2137.035699,15.78031353,1937.448892,934.261075,-2.569808564,2686.574845,3860.408798,64.72812435,218.2622303,0.76133258,20.75583275,134.4793731
2229.969516,105.9248071,1833.608716,991.6537714,9.9193221,1921.697944,3426.928688,76.09958273,836.2952195,16.23271265,128.0873719,124.6357925
1998.321865,102.3919902,1286.968194,1205.786375,-3.96170844,1706.498528,2870.44927,52.58335013,708.6568869,4.351289908,115.4052574,102.3040403
882.9021305,34.27329177,1214.824476,573.2262873,-0.324426175,2040.738452,1856.237203,60.33608194,205.8995773,0.406233903,25.84804895,109.773458
728.4369707,50.30955581,1566.278322,367.1473441,-6.740193095,1609.415729,984.3228751,40.05833726,198.0909635,0.850566002,39.84304127,77.29865107
1594.217584,118.5571126,1156.517958,944.7575612,8.294997288,1714.337056,3735.438592,63.77030392,1254.842774,4.084720338,124.0083581,147.9928148
751.6823947,29.26266905,1475.072124,498.0092584,6.340052411,2411.971656,2585.466024,45.17176995,204.8200011,0.380665577,18.20151227,125.6370947
1299.343453,49.15093131,1216.981774,225.1877334,6.411516387,1165.199679,1724.468004,56.49334056,62.85945129,1.610837153,30.36606154,68.07610494
965.1094481,48.09816718,740.0369987,274.4388799,4.936812404,1986.999086,1051.087812,40.25970318,226.7610916,0.412763807,28.45846305,126.1442247
1719.988088,139.377768,2218.648928,1081.805337,-3.759304171,2733.860411,3061.321412,45.1901155,1655.720104,4.105994271,131.3027819,131.8124826
1721.060523,23.52874895,1303.232342,731.1594801,-5.406033717,1400.134364,1340.54971,45.86274776,121.4860313,0.596143422,22.11872109,72.04089897
1728.150587,50.96248537,2576.196167,717.7783022,-1.844886746,1749.697844,2981.92189,70.87426434,398.5136292,0.787711534,57.44676407,82.26733248
1413.393967,78.68391321,1390.81834,857.5316648,4.067257101,1039.427712,2722.673666,47.66920029,362.0966779,5.827533371,73.43789558,91.83330417
1817.957383,67.23536958,1248.71196,165.0525779,2.236555877,2037.832749,2367.291002,50.76864034,193.1729767,1.521340302,48.3793269,118.2789043
1367.654637,62.13229412,1420.858726,424.4816459,1.924753014,2993.604313,1318.690881,42.08776196,451.3519039,0.541033376,42.89157054,153.7748924
1447.01696,47.79072828,1439.286174,815.0368009,-8.183937137,1878.091355,1325.226732,66.63177386,319.3945921,0.913159311,47.55377028,97.81616674
1276.987374,118.3728902,1113.395974,827.1580815,0.858276656,2596.608738,1655.794059,42.54759154,1034.374927,1.724319538,92.18155809,142.2911287
1554.013568,45.17853216,2298.739224,744.9722386,-2.329158432,2207.804411,3987.392274,63.10050554,216.4217881,0.826540755,50.30228002,110.5369522
1460.904199,54.14658247,840.4370636,890.6238847,7.368237018,1115.134854,3241.66337,57.35030835,422.6357598,1.130973275,56.12153206,94.40586642
1806.133598,93.66042707,1312.053462,1144.030966,5.563849755,2673.552699,2666.348906,62.09102691,596.0170001,2.29009132,94.62498446,140.5943046
1816.473901,77.01056332,2614.31228,537.6698286,-8.065036348,2068.197192,2308.019343,62.15759089,170.48261,4.29926711,82.76307153,105.2169242
1085.352503,49.8011946,876.9978666,219.8217943,4.181976316,1036.820445,1334.354988,69.8935462,103.9849745,1.065616465,29.46076812,66.12423515
1119.552618,75.68462604,1393.140253,369.3637139,-3.727126187,2402.70966,1804.218957,67.3927293,148.2887893,1.308288646,44.34006076,115.4145429
865.5478507,41.22130747,715.293741,115.2442334,-3.938891441,2526.949131,1404.44514,63.41384701,137.9359889,0.390916062,21.9591347,123.4434691
1880.290891,106.5328888,1788.301817,594.296861,-4.681813066,1735.762202,2072.71716,74.60535158,650.0944227,4.970476261,96.76838701,91.23196443
1228.378652,17.89483181,1822.39332,473.4517973,-0.391400892,2700.48244,2401.668483,55.67894373,185.9728385,0.586848237,18.015256,129.7645495
2021.126939,4.308699934,1373.501787,1181.382362,1.97680789,1781.265638,3723.664776,55.09318173,93.20423362,0.530446359,11.54559046,87.71367499
1528.583995,13.9376309,1868.331084,823.2947726,2.55546964,1022.864566,1230.371829,55.53160155,41.21793997,0.316180179,13.03455184,54.2246011
925.8180514,60.02175822,1264.8655,556.1567715,-4.658668507,1322.266712,2349.49258,41.20435928,370.1465778,0.677577468,49.42767261,75.84102325
701.6919315,100.3079888,1542.498612,507.8358407,2.204250311,1601.662358,1546.662128,42.9722032,357.4971195,8.771873122,74.54995006,118.8455653
1623.387837,36.36886974,1538.006538,273.4997714,4.740873927,2053.1604,3120.558134,43.48654051,124.0993643,1.087108377,34.63988506,106.2167692
1928.928235,30.53061869,1380.658091,922.0586395,0.712671167,1431.879252,1333.259587,65.99602484,197.4136337,0.83766561,33.38977366,75.82862239
1071.27592,80.74455747,1096.097401,499.2854061,2.895653627,2435.689094,1732.267226,40.1416866,258.3751886,0.595916972,43.75785315,142.2557162
1778.58513,40.0572117,1609.029255,433.9473322,-8.472194463,2302.816847,1304.22687,64.95729101,193.7635668,0.772579175,36.5666647,111.1591314
1474.637634,167.4860679,1236.638697,661.34263,7.037731833,2402.118993,2615.25178,72.17381335,758.5201074,22.71018995,114.4921389,157.2997597
1928.928235,30.53061869,1380.658091,922.0586395,0.712671167,1431.879252,1333.259587,65.99602484,232.7713118,0.865021745,33.57658057,77.86261913
1676.467291,53.70934473,999.4670793,604.3412103,-9.845765172,1146.112516,1392.080165,47.10407071,363.2927462,0.759640529,48.80253162,72.50519769
743.9327538,105.7464886,1563.001216,255.0067535,5.524997448,2060.517199,1740.221275,70.6999288,372.7482522,2.113547713,60.20978422,148.3445114
1451.16719,28.64487851,1067.308508,484.8539304,5.995826138,2994.700079,1226.33751,56.3854023,259.1643346,0.487119205,20.95258553,151.296774
2178.652819,57.5642808,2608.256397,574.0537558,9.572629605,1497.414567,3359.543011,55.07310192,281.3274083,2.331168154,69.72336256,98.23864737
